station_id,station_latitude,station_longitude,dataRegion,Division,Province,Section,GeoUnit,basin_label_vec,bouguer,vs30,vs30_code_id,basin_label,regional_label_v3,vs_F0_100,vs_F0_126,vs_F0_158,vs_F0_200,vs_F0_251,vs_F0_316,vs_F0_398,vs_F0_501,vs_F0_631,vs_F0_794,vs_F1_000,vs_F1_259,vs_F1_585,vs_F1_995,vs_F10_000,vs_F12_589,vs_F15_849,vs_F19_953,vs_F2_512,vs_F3_162,vs_F3_981,vs_F5_012,vs_F6_310,vs_F7_943,rg_F0_100,rg_F0_126,rg_F0_158,rg_F0_200,rg_F0_251,rg_F0_316,rg_F0_398,rg_F0_501,rg_F0_631,rg_F0_794,rg_F1_000,rg_F1_259,rg_F1_585,rg_F1_995,rg_F10_000,rg_F12_589,rg_F15_849,rg_F19_953,rg_F2_512,rg_F3_162,rg_F3_981,rg_F5_012,rg_F6_310,rg_F7_943,physio_name,LargeGroup,region_name,region_level,region_id
4398,38.1715,-122.2482,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES N,Qao,1,-8.3899603,400.0,0,1,74,-9999.0,0.185591458,0.375467383,0.746866801,0.61050198,0.239075832,0.332138613,0.480760781,0.671559702,0.387332263,0.278396362,0.219269342,0.431907879,0.461951749,-0.140594014,-0.245711592,-0.139853237,-0.136048738,0.347041266,0.376680361,0.297654878,0.435186225,0.369723618,0.252922855,-9999.0,0.187845403,0.508700617,0.71235729,0.702197904,0.288967751,0.406698808,0.540061491,0.821420853,0.538210841,0.43759751,0.210993283,0.404273251,0.510963913,-0.114983563,-0.114641832,-0.374714823,-0.778004603,0.363610633,0.310190431,0.175400608,0.246258447,0.19766601,0.192793358,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N - Qao,1,100
4399,39.424,-123.807,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES N,Qao,2,12.1709003,456.052,5,2,74,-9999.0,-9999.0,-9999.0,0.399499652,0.35790968,0.602945724,0.128070865,0.168469345,-0.080758868,0.523764075,0.236644926,-0.051615214,-0.202253055,0.144998611,-0.119067873,-9999.0,-9999.0,-9999.0,0.173331572,0.381469228,0.178410784,-0.222605276,0.085813155,0.163123049,-9999.0,-9999.0,-9999.0,0.624987594,0.775012571,0.866107053,0.371568247,0.403160035,0.268525793,0.79630167,0.596051106,0.064319344,-0.099047151,0.273758092,-0.242562042,-9999.0,-9999.0,-9999.0,0.224207502,0.31043269,0.054562202,-0.415815896,-0.18968933,0.01687898,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N - Qao,1,100
4400,40.5922,-124.1463,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES N,Qao,1,-57.2052994,455.228,3,1,74,-9999.0,1.208213705,0.96442818,1.203750047,1.640078371,1.912988039,1.756335866,1.33173677,1.161390175,1.248626855,1.058300543,0.859275123,1.177290786,0.437413067,-0.158731053,-0.238630355,-0.607479495,-1.292896733,0.686374104,0.436638369,0.451515031,0.113072625,0.126234879,-0.131155076,-9999.0,1.05926074,1.057995686,1.158120566,1.719214667,1.928352155,1.81437024,1.397754327,1.359467887,1.418590126,1.23911099,0.849826075,1.148487569,0.482634804,-0.243188243,-0.206849851,-0.966057245,-1.94348964,0.667033822,0.331640828,0.272268726,-0.135654251,-0.128889443,-0.28067835,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N - Qao,1,100
4401,40.7834,-124.1435,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES N,Qao,2,-32.0780983,431.129,5,2,74,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.333335515,1.653457669,1.480901345,0.88156522,1.233055592,1.40309593,0.910144975,0.932682185,1.172455402,0.547702906,-0.041953466,-0.156970805,0.21650447,0.829625862,0.620053365,0.325182644,0.280818871,0.387588638,0.178545703,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.453108662,1.810989809,1.621493468,1.153377567,1.435551322,1.585966626,0.886824937,0.887697448,1.194092941,0.401781054,-0.030888011,-0.532001046,-0.570290575,0.814345854,0.510455105,0.138891444,0.012975236,0.070476202,-0.034236612,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N - Qao,1,100
4402,34.69073,-120.4469,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,Qao,1,-27.7875996,432.447,3,1,103,0.671908271,1.070366668,1.56939853,2.137389711,1.936812219,1.891568407,1.836739178,1.657385468,1.482507603,1.70231629,1.204269905,1.154137084,0.904609858,0.576782706,-0.133392166,-0.226053364,0.543176476,1.034523343,0.255645284,0.014624258,-0.021743643,-0.161367709,-0.374040116,-0.180906227,0.742611935,1.057485046,1.613369162,2.097779671,1.978580368,1.907450676,1.886199002,1.701826773,1.618244251,1.836726952,1.366459794,1.157396545,0.90614952,0.675352756,0.112621413,0.115207754,0.446489853,0.519929365,0.351588973,0.049726894,-0.018434471,-0.223430449,-0.396304237,-0.065370474,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - Qao,1,125
4403,37.42814,-122.17569,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qao,2,0.079936,326.0,0,2,74,-9999.0,0.174757035,0.440413035,0.474076829,1.177021108,1.404692365,1.256015774,1.028737557,1.176718287,1.211701334,0.646528039,0.60957835,0.729515122,0.65109286,-0.275154856,-0.358321913,-0.465612584,-0.347494748,0.748274139,0.431933112,0.593882666,0.230339966,0.083847897,0.02333557,-9999.0,0.276352222,0.66672775,0.578841196,1.356306026,1.482160064,1.385881824,1.148782407,1.402997686,1.408306133,0.830563022,0.582436978,0.694199095,0.664875722,-0.330222449,-0.316232892,-0.741416013,-1.002703042,0.67209725,0.293558987,0.390364061,-0.040686389,-0.190127507,-0.107711675,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qao,1,83
4404,37.42706,-122.17391,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qao,2,0.079936,415.75,3,2,74,-9999.0,0.054396127,0.343258608,0.417666895,1.077705454,1.207060936,1.122446129,1.061136954,1.049330896,1.176612972,0.64650858,0.60949176,0.668023147,0.639523202,-0.100548841,-0.521208739,-0.517118456,-0.6565734,0.482910948,0.453906941,0.599349362,0.27102954,0.321054335,-0.119840798,-9999.0,0.258410184,0.651891752,0.615458065,1.35701665,1.425430717,1.330824396,1.291622502,1.389571477,1.48182862,0.945503237,0.699204019,0.72024583,0.735752942,-0.172014679,-0.472139319,-0.814074683,-1.298590819,0.501063789,0.377993754,0.418639545,0.040906877,0.053487624,-0.242833456,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qao,1,83
4405,38.34205,-122.31379,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES N,Qao,1,-13.9698,434.561,3,2,74,0.61636993,0.523348738,0.928893675,0.78469856,1.246980711,1.209330703,1.449522663,1.395120453,0.974042671,0.82407068,0.668901697,0.496928403,0.317052517,0.108547182,-9999.0,-9999.0,-9999.0,-9999.0,0.030563189,-0.048039845,-0.310729929,-0.641573534,-9999.0,-9999.0,0.748079188,0.613530484,1.15803679,0.921222223,1.497549402,1.393234171,1.69938076,1.623068193,1.320690801,1.147355992,0.967647362,0.625995926,0.421692323,0.300325936,-9999.0,-9999.0,-9999.0,-9999.0,0.114265406,-0.091438745,-0.391385929,-0.813895128,-9999.0,-9999.0,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N - Qao,1,100
4406,38.2781,-122.29226,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES N,Qao,1,-17.9290009,273.7,3,1,74,-9999.0,-9999.0,-9999.0,0.84582015,0.885060181,1.338492611,1.815475109,1.464632469,1.551812528,1.478152233,0.934838134,1.056262719,1.359991637,0.972621916,-9999.0,-9999.0,-9999.0,-9999.0,0.887330479,0.512429354,-0.028707745,0.030893898,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.674666926,0.848908404,1.201508369,1.671411971,1.362108114,1.52227099,1.452170025,0.923716254,0.843795708,1.136464399,0.833102102,-9999.0,-9999.0,-9999.0,-9999.0,0.693307328,0.275890868,-0.321438813,-0.286709782,-9999.0,-9999.0,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N - Qao,1,100
4407,36.5802,-121.62623,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qao,1,-32.5428009,457.082,3,1,74,0.520734267,0.494289615,0.485093459,0.414445039,0.585303005,0.773944908,1.084035451,0.843438364,0.885515014,0.961349672,0.69295268,0.540293362,0.717424543,0.40461414,0.040188208,-0.08305687,0.230658136,0.211295809,0.256760911,0.439764524,0.304440425,0.202529664,0.040538323,0.230422205,0.626826491,0.518820545,0.637836352,0.403546978,0.684586648,0.821353738,1.156939323,0.903531887,1.039287275,1.112638725,0.855567305,0.54038793,0.702530244,0.46852273,0.100863662,0.073199559,0.011643153,-0.375722585,0.288841557,0.400258798,0.220947543,0.049952272,-0.102243153,0.200306654,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qao,1,83
4408,39.3045,-123.80295,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES N,Qao,1,-9999.0,448.749,5,1,74,-9999.0,-9999.0,-9999.0,-9999.0,0.586331114,0.485480527,0.214780904,0.075669455,0.216611416,-0.138662924,0.446795638,0.057344723,0.192258044,0.100603794,0.015253759,0.406891558,1.024931345,0.312987424,0.237215967,0.373454719,-0.298806231,-0.10079415,-0.498750068,-0.018216583,-9999.0,-9999.0,-9999.0,-9999.0,0.774403778,0.611788817,0.384569061,0.286894407,0.420517498,0.091479933,0.619839419,0.057463561,0.193633857,0.149646678,-0.082417941,0.413433816,0.605204451,-0.348802662,0.225275817,0.281134315,-0.453571076,-0.363237872,-0.724865199,-0.196859242,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N - Qao,1,100
4409,36.99804,-121.82727,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qao,0,-9.9786301,403.756,3,0,74,0.649346584,0.688672126,0.656116994,1.065762328,1.241698201,1.419024981,1.331295804,1.566746953,1.684650738,1.698273722,1.85049453,1.526492189,1.506124681,1.568707673,0.308782966,0.396981073,0.244104671,0.114857234,1.277827008,1.077481312,1.067616677,0.745611091,0.64436996,0.458597697,0.672313355,0.580757476,0.708651384,0.962297548,1.277938894,1.42202088,1.379266661,1.608564721,1.821884477,1.840582087,1.999847144,1.511245815,1.485682397,1.608385398,0.318683242,0.485930875,-0.037987089,-0.502755729,1.301574425,1.015060293,0.949604769,0.567032741,0.460359124,0.404048447,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qao,1,83
4410,38.31381,-122.4903,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES N,Qao,1,-16.7175999,322.227,3,1,74,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.280525359,1.225459206,1.132155613,1.26257045,0.82045364,1.160578546,1.433700131,1.246006588,0.606219895,0.505457357,0.963891674,0.826623106,0.480273045,0.977475967,1.065334605,0.591827687,1.016919969,0.847377926,0.520060795,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.288318633,1.189519299,1.148477813,1.350158314,0.908297431,1.228483617,1.312747106,1.100423672,0.522638352,0.408679409,0.915713882,0.480751258,-0.142186643,0.832685341,0.837444167,0.304369315,0.62548414,0.490009877,0.335337153,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N - Qao,1,100
4411,40.87417,-124.07618,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES N,Qao,1,-35.1268005,480.882,5,1,74,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.932418318,0.559194257,0.005063433,-0.234476999,-0.451042212,-0.315060821,-0.246886586,-0.40249657,-0.373519944,-0.918101106,-1.317136049,-1.062552186,-0.378037861,-0.369408461,-0.104771034,0.268066132,0.152227211,0.078294314,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.07669888,0.687761765,0.186748236,-0.079893101,-0.292371046,-0.334684348,-0.288037652,-0.373282776,-0.432977983,-0.852330738,-1.640501782,-1.741720572,-0.397579501,-0.464438048,-0.283614228,-0.005408289,-0.124949264,-0.072537807,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N - Qao,1,100
4412,37.4462,-122.15068,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qao,2,-1.6623501,278.763,3,2,74,-9999.0,0.447148863,1.143729468,0.525206207,0.611737841,1.256989856,1.832613093,1.918781971,1.399665365,1.217136148,1.477152446,1.017459177,0.842219669,0.891462861,0.466605992,0.207359135,-0.165666699,-0.32596181,0.766932949,0.340513877,0.333079174,0.731141663,0.457395344,0.710970186,-9999.0,0.430317756,1.203705316,0.572748761,0.725812366,1.29336308,1.90189027,1.972217685,1.545112787,1.353170575,1.625357829,0.991470111,0.805814385,0.918308974,0.466893443,0.306872705,-0.415162949,-0.947801716,0.783519664,0.271749823,0.221804155,0.538576835,0.265172266,0.640638127,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qao,1,83
4413,36.3442,-119.1224,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA TROUGH,Qao,3,-50.3871002,411.899,3,3,86,0.01129873,0.132489124,-0.171644461,-0.389403504,-0.370601964,-0.022352077,-0.336869418,-0.034630786,0.040095271,0.412936214,0.667787412,0.930355678,0.734939763,0.233084186,0.502361184,0.415234089,0.735188491,0.944175507,0.663334699,0.969641737,0.344554195,0.713472296,0.356149998,0.051176342,0.295359491,0.272584398,0.051833647,-0.28787475,-0.220609123,0.052161992,-0.248518016,0.035405238,0.20305807,0.550623374,0.821672891,0.923661211,0.720016782,0.308180138,0.62811937,0.647368961,0.589701883,0.446406768,0.716503069,0.946619359,0.276873991,0.580497329,0.253674259,0.061853907,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA TROUGH,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA TROUGH - Qao,1,110
4414,35.9962,-119.9497,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA TROUGH,Qao,4,-68.1847,423.973,3,4,86,1.026203055,1.247176534,1.821757533,1.323588076,1.604705993,1.609268525,1.857891264,1.921244535,1.605316658,1.32347133,1.242165538,1.403795127,1.396680316,1.33121361,-0.001757262,-0.376889025,-0.450352421,-0.916927813,1.11759436,1.002749641,0.775032353,0.781520194,0.33390203,0.264683382,1.272046187,1.399809507,1.977521799,1.405500094,1.762008116,1.701007828,1.943567657,1.997726483,1.7795846,1.488801866,1.41845277,1.402686615,1.405716278,1.404445682,0.082782104,-0.222361308,-0.639037874,-1.469656488,1.187201789,0.994075702,0.708768363,0.648165132,0.213189283,0.257583389,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA TROUGH,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA TROUGH - Qao,1,110
4415,38.1925,-121.0859,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA TROUGH,Qao,4,-38.2785988,410.326,3,4,86,0.548661271,0.4581055,0.579355291,1.11955305,1.318736773,1.221108592,0.753887777,0.996955955,0.863568108,0.460780553,0.59565715,0.874163906,0.942464064,0.8505202,0.399895181,0.832940795,0.711756108,0.173904806,0.904421038,0.804287052,0.913426491,1.132132893,1.122531807,0.715615298,0.804137862,0.585355347,0.731957931,1.192187725,1.48840042,1.336895283,0.880807389,1.11543986,1.079460298,0.62837734,0.783596939,0.885039657,0.946866569,0.909426397,0.389449558,0.878251523,0.469090395,-0.37474112,0.969192961,0.769446341,0.822924323,0.973686763,0.945900057,0.657270835,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA TROUGH,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA TROUGH - Qao,1,110
4416,36.02134,-121.23554,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,QTs,0,-32.528801,407.791,3,1,73,0.229572666,0.277564585,0.652493853,1.056887785,0.754492944,0.879266361,1.021010816,1.073705685,0.863074914,0.851737785,0.648299622,0.561857486,0.38690284,0.324904189,-0.635099329,-0.566396788,-0.41192308,0.463293167,-0.01917766,-0.18547082,-0.276887189,-0.490172557,-0.433486119,-0.476340596,0.34628066,0.31255613,0.741650501,1.053997718,0.831476657,0.922167258,1.089094779,1.128634342,1.009530606,0.999926749,0.81706418,0.567232495,0.382290984,0.399017035,-0.527088401,-0.382361578,-0.600427619,-0.13112783,0.049916288,-0.190160797,-0.322884076,-0.606881036,-0.517639634,-0.449946356,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Quaternary and Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - QTs,1,81
4417,38.01,-122.36602,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,QTs,2,-19.8013,426.901,5,2,73,0.794109796,0.897010321,0.89421125,1.069681289,1.207745372,1.155097405,1.172437627,1.321814824,1.287347032,0.919209162,0.769960083,0.788794551,0.759081129,0.663498159,-0.913516959,-0.879663828,-1.353730009,-1.165510399,0.285667987,0.200651664,0.170156876,0.153346875,-0.147702456,-0.382521108,0.889878259,0.923494276,0.996320315,1.06949492,1.308641195,1.205335845,1.243238311,1.385706559,1.438173507,1.067659689,0.9289901,0.782293167,0.74883749,0.721858682,-0.881239114,-0.742354943,-1.594819696,-1.757720549,0.327557821,0.160068623,0.08359181,-0.013525857,-0.302442542,-0.428333419,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Quaternary and Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - QTs,1,81
4418,37.6384,-121.4985,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,QTs,0,-35.2789001,485.999,3,0,73,0.406723649,0.264664504,0.985195715,0.770222163,0.852981747,0.859289754,0.917052933,1.120398333,1.136389244,1.226799009,0.85869148,0.550672952,0.557680706,0.464000857,-0.986497158,-1.329054683,-1.471059484,-1.513693795,0.385816529,0.265340301,0.259110568,0.222448412,-0.013384795,-0.304745397,0.598517528,0.337836909,1.083011778,0.765039839,0.936851516,0.912668504,1.002667352,1.178710388,1.286763312,1.381747707,1.028506815,0.567246832,0.560742062,0.537816872,-0.922201918,-1.187303059,-1.707947717,-2.123229369,0.44771294,0.241461366,0.173349865,0.061960448,-0.159543363,-0.336791644,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Quaternary and Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - QTs,1,81
4419,37.7124,-121.5641,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,QTs,1,-29.5330009,463.685,3,1,73,-9999.0,0.402799757,0.265358506,0.380564629,0.625035965,0.589177291,1.155793891,0.854225988,0.708093923,0.752844747,1.059595354,0.811647648,0.639617565,0.561916504,0.469915546,0.433037671,0.568784574,0.28490134,0.489444403,0.449880988,0.273116903,0.050676263,0.166077038,0.399851136,-9999.0,0.567899994,0.598134812,0.575646662,0.82888638,0.713909423,1.2850872,0.976141336,0.932252275,0.981571431,1.285405315,0.878024102,0.737668156,0.694698394,0.383223718,0.41816832,0.18529979,-0.413477124,0.622316011,0.45782237,0.201476534,-0.116826568,0.00158885,0.318204776,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Quaternary and Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - QTs,1,81
4420,38.9802,-121.3755,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA TROUGH,QTs,4,-59.9735985,391.579,3,4,85,-9999.0,-9999.0,-9999.0,-9999.0,0.393395242,0.234919136,0.025280248,0.592021022,1.432793186,1.301396548,0.95585737,0.659065097,0.909666898,0.83428136,0.278499648,0.361994624,-0.195911132,-0.059878191,0.679876496,0.578893031,0.727180909,0.594405711,0.48422899,0.479562257,-9999.0,-9999.0,-9999.0,-9999.0,0.626413296,0.382908132,0.110980718,0.662169252,1.582355366,1.436985262,1.094867015,0.657881636,0.878428104,0.859809334,0.366031646,0.580320309,-0.368831009,-0.562987365,0.711064975,0.53757108,0.62577971,0.44523928,0.351730735,0.462684857,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA TROUGH,Quaternary and Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA TROUGH - QTs,1,108
4421,37.83552,-121.94917,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,QTs,0,-19.1308994,456.068,3,0,73,0.441474028,0.754899953,1.091464575,1.00884431,1.00248589,1.145139749,1.059018698,0.81723405,1.213289954,1.013172258,1.05446155,0.944311901,0.987438144,0.926355387,-0.749830027,-1.201169705,-1.142951751,-1.147119295,1.146780482,1.064082763,0.803409359,-0.032351521,-0.693468543,-0.462489787,0.586866356,0.784649312,1.200701255,1.014566366,1.115792253,1.233365922,1.167721532,0.930293502,1.389772992,1.196503802,1.243732144,0.983807775,1.015725389,1.016397007,-0.708573584,-1.070973972,-1.438693217,-1.760677233,1.210770785,1.041048569,0.715135511,-0.195448631,-0.838790039,-0.506799614,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Quaternary and Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - QTs,1,81
4422,37.76935,-121.93291,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,QTs,1,-41.6716003,347.911,3,1,73,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.873429793,1.149990019,1.435944459,1.663864776,1.612614086,1.435027337,1.440629089,1.084951127,-9999.0,-9999.0,-9999.0,-9999.0,0.788745563,0.565085524,0.071208826,-0.190944409,-0.401052721,-0.610525291,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.976303003,1.264091734,1.600844301,1.834646082,1.771110131,1.447333781,1.443652211,1.151135668,-9999.0,-9999.0,-9999.0,-9999.0,0.838295218,0.524822382,-0.00718017,-0.357164885,-0.614802254,-0.66578809,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Quaternary and Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - QTs,1,81
4423,36.38445,-121.3781,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,QTs,1,-41.2537003,484.64,3,1,73,0.386157125,0.399994458,0.549534886,0.968950547,1.111326024,1.265366164,0.906600711,0.944205313,0.925367227,0.786827541,0.778301387,0.548490962,0.691431942,0.503627986,-0.71107942,-0.637946138,-0.477823324,-0.44237229,0.331830515,0.391616406,0.23608142,0.004636746,-0.035366006,-0.166902468,0.5831056,0.533392287,0.722395167,0.983028267,1.217036655,1.330591622,0.990936907,1.013938469,1.081609566,0.944329998,0.948605751,0.55876785,0.703886113,0.586900741,-0.658360004,-0.476405785,-0.706371614,-1.025624602,0.393428742,0.375725267,0.163019103,-0.145926867,-0.166267476,-0.184548909,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Quaternary and Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - QTs,1,81
