freq,intercept,coeff_M,slope_Vs30_low,slope_Vs30_mid,slope_Vs30_high,r_squared
0.1778279410038923,-4.349893394058871,1.7559261932293762,1.4805974458393745,1.3474915621140238,0.3368575683504146,0.9529985577236921
0.1819700858609983,-4.3176726134787975,1.7413980141045315,1.4807709071091382,1.348297971556164,0.33712290430259395,0.9518627454313726
0.1862087136662867,-4.285606834649547,1.726752532995416,1.4809451465797827,1.3491095791413399,0.3373893394336549,0.9507007591647216
0.1905460717963247,-4.253662244701672,1.7119933980785156,1.4811201682088952,1.3499264218290397,0.33765687836486197,0.9495126965666594
0.1949844599758045,-4.221794877557938,1.6971130766369542,1.4812960454366497,1.350749087890108,0.3379255226352786,0.9482985586145676
0.1995262314968879,-4.189975409069228,1.6821253513142882,1.481472719122584,1.3515771255828,0.3381952743570888,0.947058626359716
0.2041737944669529,-4.158170148524141,1.6670351873473148,1.4816501861330158,1.352410516507874,0.33846613823933147,0.9457930833407275
0.2089296130854039,-4.126347463008733,1.6518464669997612,1.4818284502611727,1.35324929776623,0.3387381184928495,0.944502124959076
0.2137962089502232,-4.094480720845267,1.6365631405487717,1.4820075150454581,1.354093505506824,0.3390112189100507,0.9431859722626912
0.2187761623949553,-4.062550774491633,1.621189217133161,1.4821873838509765,1.3549431752988792,0.3392854429916375,0.9418448714620075
0.223872113856834,-4.030540250318038,1.6057203321750442,1.4823681119462855,1.3557987626671615,0.3395607879893447,0.9404790371296352
0.2290867652767773,-3.9984580945321717,1.590164355918309,1.4825496797465525,1.3566601198942267,0.3398372591848067,0.9390888028235003
0.2344228815319922,-3.966331171151883,1.574529819176632,1.482732063580582,1.357527065129923,0.3401148629277664,0.9376745201224379
0.239883291901949,-3.9342017189190814,1.5588208940752402,1.4829152668395764,1.358399635008361,0.3403936025844351,0.9362365320727803
0.245470891568503,-3.9021341679831543,1.5430417575583877,1.483099293240272,1.359277867964988,0.34067348198530123,0.9347752028173065
0.251188643150958,-3.870216474760946,1.5271965592901997,1.4832841471705311,1.3601618059206657,0.3409545059431271,0.9332909145683309
0.2570395782768864,-3.8385583573179503,1.5112842626481473,1.4834698649904428,1.3610517572025798,0.3412366713318407,0.9317840730079149
0.2630267991895381,-3.8072958850829877,1.495306797916553,1.4836564636181422,1.3619478840698513,0.3415199718227176,0.930255156623203
0.2691534803926915,-3.7765806487447127,1.4792761048181902,1.4838439002222328,1.3628498383420495,0.34180442256564914,0.9287046293855291
0.2754228703338166,-3.746564837610949,1.4631963671245791,1.4840321801486005,1.3637576675438858,0.3420900296466371,0.9271329596605413
0.2818382931264453,-3.7173924259813145,1.4470716739424407,1.484221310093849,1.3646714261095227,0.34237680113853103,0.9255406265125972
0.2884031503126605,-3.6891841663934306,1.4309060323432585,1.4844112979445614,1.3655911747039744,0.3426647468359201,0.9239281204711752
0.2951209226666385,-3.6620242696950056,1.4147019413585695,1.4846021586563731,1.366517053045539,0.3429538644423694,0.9222960119069539
0.3019951720402016,-3.635951989122704,1.3984574857351297,1.4847939204495002,1.3674494277501243,0.34324408789666344,0.9206452349613274
0.309029543251359,-3.610923908629801,1.3821855302103343,1.4849865487139857,1.3683879095567744,0.3435354876448079,0.9189760636086194
0.3162277660168379,-3.5868466536911474,1.3658900946555403,1.485180052087196,1.3693325639875775,0.3438280744164517,0.917289067493049
0.3235936569296282,-3.563573737900672,1.3495752664820835,1.4853744385613772,1.3702834539829554,0.3441218578623607,0.9155848413361339
0.3311311214825911,-3.54091783612412,1.3332452659691303,1.4855697146849511,1.3712406359353033,0.3444168453588028,0.9138640116956394
0.3388441561392025,-3.518665767664621,1.3169044816099804,1.485765885106395,1.3722041573409496,0.34471304134223923,0.9121272407176002
0.3467368504525316,-3.4965850700936087,1.3005513803620115,1.485962961627902,1.373174373381659,0.345010316181034,0.9103760100740901
0.3548133892335754,-3.4744518129748787,1.2841958328402865,1.486160941060156,1.3741510554164802,0.34530878759531825,0.9086103702390218
0.3630780547701014,-3.452054252348816,1.2678428993638395,1.4863598274400098,1.3751342187484927,0.34560847481070905,0.9068309487562142
0.3715352290971725,-3.429195884348621,1.2514971173882556,1.486559623922638,1.376123904639184,0.34590937978532676,0.9050384901908897
0.3801893963205611,-3.4057013132475946,1.2351631589392436,1.4867603319783267,1.3771201462522835,0.34621150190037153,0.9032337691256572
0.3890451449942805,-3.3814247595841973,1.2188457989302361,1.4869619517193824,1.3781229701656437,0.3465148384756684,0.9014175861211227
0.3981071705534972,-3.356246253229981,1.2025440167266732,1.487164509811484,1.3791327354098117,0.34681931647148734,0.8995912352639747
0.4073802778041127,-3.3301377546081694,1.1862642013624904,1.4873680084352248,1.3801493911409743,0.34712498350297616,0.8977552379955411
0.4168693834703354,-3.3031710177753446,1.1700140948334627,1.4875724356036453,1.3811727968942873,0.3474318775380114,0.8959101577275757
0.4265795188015926,-3.2755296092405617,1.153798508302204,1.4877777906433896,1.3822029763530417,0.34773999446575,0.8940568449900701
0.436515832240166,-3.247535262350376,1.1376221061303982,1.4879840744797839,1.3832399613340423,0.34804933256137394,0.8921961425668644
0.4466835921509631,-3.2196441012689583,1.1214892220555035,1.4881912920144627,1.3842838039280165,0.34835989600491796,0.8903288626222503
0.4570881896148751,-3.1924165456321294,1.1054000017945933,1.4883994755148726,1.3853348182388405,0.3486716589776704,0.8884560732038983
0.4677351412871982,-3.1664549167674263,1.0893574963171555,1.488608634295123,1.3863931459561254,0.34898459257399483,0.8865788498227191
0.4786300923226383,-3.142265359038877,1.0733720458139273,1.4888187362660608,1.3874584668048058,0.34929875191446297,0.8846976018721531
0.4897788193684462,-3.120179493095727,1.0574474302610857,1.4890297928077736,1.3885308669672587,0.3496141506176423,0.8828130859859267
0.5011872336272724,-3.1002737022371396,1.04158714537957,1.4892418189951624,1.389610452302206,0.3499308076266771,0.8809260230183239
0.5128613839913648,-3.0823232660004916,1.0257947566657386,1.489454828952428,1.3906973248560808,0.35024874023455754,0.8790371380448361
0.5248074602497725,-3.0658156599060264,1.0100739188703822,1.4896688263550717,1.3917915789673578,0.35056792294689887,0.8771474419556843
0.5370317963702527,-3.050016695906345,0.9944277546818414,1.4898837875008852,1.3928933427506833,0.35088818291917623,0.8752589749860485
0.5495408738576245,-3.0341121353877414,0.9788624306322251,1.4900997453999538,1.3940025518345793,0.3512097232704479,0.8733710989001985
0.5623413251903491,-3.01732503317091,0.9633819116202174,1.490316707649965,1.395119276716722,0.3515325512063251,0.871484546613165
0.5754399373371569,-2.9989467780215877,0.9479906645428047,1.4905346743236643,1.3962435496296497,0.35185666262291204,0.8696000978894068
0.588843655355589,-2.978379556034218,0.9326935675144931,1.4907536388643026,1.3973753686195656,0.3521820435638694,0.8677185662936223
0.6025595860743578,-2.955244913503627,0.917495716897286,1.4909735904932513,1.398514709565917,0.35250867389439894,0.8658407733983868
0.6165950018614822,-2.9295610356873194,0.9023941230852986,1.49119458587126,1.3996621689856192,0.35283645996677626,0.8639682713558788
0.6309573444801932,-2.9022440969360908,0.8873979477815733,1.4914166016045993,1.4008174196425929,0.353165512623526,0.8621007899953267
0.6456542290346556,-2.8749905366472026,0.8725132821397669,1.4916396160166745,1.4019803492510954,0.35349581574272054,0.8602389907852912
0.6606934480075961,-2.849884412206687,0.8577441796947906,1.491863630077661,1.4031509952357013,0.3538273664041535,0.8583834613675123
0.6760829753919819,-2.8285418597598975,0.8430929829306132,1.492088670124379,1.404329528439684,0.35416019901435514,0.8565345432542082
0.6918309709189364,-2.811353431936467,0.8285616678861719,1.4923147683773954,1.4055161524832303,0.35449435618957825,0.8546924977986371
0.7079457843841379,-2.7974235721895884,0.8141535227460995,1.4925419061447507,1.4067109915631175,0.3548296773347597,0.8528589430078912
0.72443596007499,-2.785115270826163,0.7998738458941554,1.4927700788969671,1.40791397073138,0.35516620591093184,0.8510339178942568
0.7413102413009175,-2.7729185602778084,0.7857256341073584,1.4929993186160875,1.409125189016361,0.3555040549514694,0.8492170046022898
